11.9505,5.22941,0,0,4.7866,3.88679,0,2.63416,11.0478,12.2618,16.7284,5.458,0,0,0.642902,7.57387,0.909282,0,0,2.15227,2.90342,9.62954,4.00263,0,0,6.54023,13.7022,5.65828,1.33893,4.134,0,0,6.00724,8.79354,3.3803,4.3132,10.7534,13.5741,13.903,11.3247,6.45243,0,0.407868,8.08713,1.7531,4.2083,8.78961,3.30175,4.17123,10.6085,8.81481,6.59474,8.98462,9.47399,14.4552,0,0,4.07603,0,0,6.42548,1.08116,0,2.86735,12.0671,16.5233,0,1.72087,5.59551,0,0,7.74491,0,0,1.59154,5.78147,7.1141,4.69543,0,0.364982,7.66897,8.33248,13.2162,6.13637,3.48223,3.95078,0,0,2.98203,0,0,7.48568,17.4133,20.1295,15.0834,12.1679,3.56583,0,0,0,0.00148838,4.58039,11.4086,20.0677,22.5951,13.1574,4.49444,0,2.55934,6.15906,0,0.651868,9.84414,18.4764,25.4492,21.3227,11.3292,1.34726,0,0,8.71451,0,0,0,0,3.14159,0,0,0
12.977,4.10706,0,1.88037,8.43411,0,0,1.92767,0,1.82763,10.4198,11.5183,1.58038,0,0,5.06387,1.32913,0,1.35307,0,0,8.97691,7.00576,0,0.0823536,0,0,3.97365,7.80118,5.5472,2.21158,5.03993,12.4338,4.75801,0,0,0,0,4.1647,6.93668,0,0,4.2054,9.22781,3.51013,2.35438,1.85333,0,0,9.39576,7.42511,0,0,0.227725,0,0,0,2.48373,0,0.628873,9.78731,12.8127,7.08991,5.47592,0,0,0,0.590441,2.83281,0,1.9349,9.7793,9.48984,8.5671,9.13168,2.55551,2.21723,2.37799,0,0,0,0,7.4517,0.68757,0,3.11428,0,2.18904,5.70972,0,2.32243,0.97019,3.00477,6.84372,0,0,0.82348,0,0,13.246,4.56384,0,1.60961,9.90281,10.447,3.52645,2.15929,6.19602,2.27214,5.45637,11.9951,2.04672,0,0,8.14221,17.4309,12.745,11.9595,14.647,12.2659,14.1674,0,0,0,0,3.14159,0,0,0
6.99173,0,0,4.39396,4.53091,10.3742,18.6194,8.90095,0,0,2.02583,5.76533,0,0,0,0,5.61157,15.4496,9.59853,0.640819,0,3.09491,10.2082,4.09941,3.75553,0,0,6.50254,8.74037,3.7567,5.07621,6.40756,9.95828,10.9686,12.3029,12.1148,7.11796,7.23327,12.3818,3.5327,0,0,7.2415,17.1167,1.06553,3.42325,5.06605,0,2.46623,10.4846,4.66513,0,0,8.14391,17.6992,0,0,1.80574,0,0,8.22106,11.1423,6.88323,7.97467,13.6883,17.4649,0,2.07096,5.86711,0.769192,3.42334,11.0807,19.6468,16.7764,14.761,8.97551,7.52242,9.25442,10.6995,13.3094,7.21769,5.79771,10.0671,12.1622,11.723,9.12636,0.619925,0,19.2146,17.9062,8.21738,0,0,3.82858,2.81676,2.04138,7.84742,0,0,27.6056,17.7001,7.90017,0,0,3.40793,0,0,4.10054,0,2.04935,30.034,20.9167,12.5601,6.18882,4.66959,8.15913,0.510919,0,1.76164,0,0,0,0,0,0,3.14159,0,0,0
8.38971,2.18512,2.60052,8.76785,8.43743,0,0,1.97391,11.2007,3.10898,0,4.54611,0,0,0,0,1.21333,0,0,2.98512,0,0,5.33364,0,0.275629,0,0,5.51685,0.724011,0,0,4.51135,0.979679,0.73852,0,0,1.7915,0.906208,7.28731,5.30186,0.978277,2.03318,0,1.37452,3.98252,0,2.95378,0,0,3.99607,13.5221,10.7593,1.10139,0,0.383795,11.8107,9.02238,7.60293,1.53765,0.631236,7.11517,14.1182,6.87374,3.70249,3.92751,6.91942,13.7988,4.63045,0,0.458579,8.89571,14.2893,10.1905,0.520933,0,0.805574,10.4889,12.7648,2.88034,0,0,7.57557,6.27053,1.77773,1.69004,0,1.94686,5.22955,15.8861,7.82571,2.86165,4.59753,11.3689,1.42875,0,0,5.42904,0,0,14.5826,5.77793,0,1.75691,9.56695,4.01794,0,2.01967,5.86443,0,0,12.7797,2.78884,0,0,7.24752,11.5032,8.3405,10.2573,11.5709,6.40303,6.51708,0,0,0,0,3.14159,0,0,0
0.457967,0,0.320006,0,1.19774,8.64708,3.92617,3.16601,0,0,6.87053,2.37118,0,2.25478,0,0,3.20723,0,0,0,1.52509,9.23325,9.91791,7.18401,7.39053,1.37901,2.51132,4.18267,0,0,2.08509,7.1971,15.4053,18.9897,12.9596,8.97778,9.82851,11.728,10.6849,6.55566,0,0,2.61751,12.5586,14.9105,5.92309,0,0.9349,8.77726,18.0285,9.32848,1.1032,0,4.92189,11.4672,13.3866,3.41443,0,0,6.70293,16.6834,15.2399,9.66576,8.34211,4.03755,1.53272,11.3129,3.08109,0,3.12922,10.1343,18.9552,15.9712,14.8573,8.25559,0,0,9.16758,0,0,0.863639,10.8541,13.1488,6.71081,4.92103,9.13173,1.89041,0,11.9215,4.05082,0.691109,5.20441,13.4104,8.45576,0,0,3.06802,10.3358,8.69485,13.7344,4.92356,0,1.8953,10.0223,8.58401,0,0,3.24852,12.7796,18.6646,12.0614,2.08705,0,0,8.00763,13.4545,7.13189,5.39115,9.5006,16.9009,25.5956,0,0,0,0,3.14159,0,0,0
0,2.69771,10.8127,1.54166,0,0.126111,4.0614,0.143419,4.42411,0.0754067,0,0,0,8.60835,2.24977,0,0.926346,0,0,0.259256,2.50605,0,0.747132,1.75951,3.7975,0,0,5.38633,3.86066,0,3.98468,3.38916,7.74529,2.48774,0,0,0,0,4.25771,12.1205,6.04701,0,0,4.44302,5.02285,0,1.39543,4.67184,3.87603,9.23085,16.8224,7.41091,0,0,5.91036,0,0,4.58972,0.182058,0,3.22334,12.5931,13.4259,5.42377,0,0,0,0,3.71329,0,0,2.43754,8.16551,9.61981,5.44532,0,0,5.35368,4.12417,9.05908,6.22792,4.10449,4.64677,0,1.15485,9.47773,5.72193,5.97295,14.358,9.33455,5.54369,0,0,2.41053,0,0,2.43418,3.68308,10.4901,8.04287,0.298433,0,0,0,6.27531,2.18468,3.51333,0,0,6.74705,6.05547,0,0,4.05257,4.68376,10.8267,12.0898,5.59581,0,0.414655,8.46843,0,0,0,0,3.14159,0,0,0
23.6857,16.6061,10.9154,1.06836,0,0,9.43377,10.0075,11.7731,5.49646,4.36008,18.5449,9.69695,2.69367,1.58829,0,1.81886,4.41815,0.0111939,3.87678,0,0,13.0748,6.37235,0,0,3.69422,9.66606,0.382956,0,0,0,0,3.43623,3.67395,1.01348,0,6.35896,12.7021,4.41279,0.00346617,3.8712,7.36794,6.36206,0,0,5.54053,9.35303,13.403,18.5536,12.5311,9.9998,12.1886,16.8728,16.2339,0,0,7.01749,8.19347,9.18719,14.6027,21.7423,17.8171,13.3601,12.7507,16.2583,0,0,5.34461,0,0.476095,8.6251,16.4777,10.6033,4.01414,2.97295,8.44447,0,0,3.30629,0,0,6.98513,6.55319,6.58908,0,0,3.8167,3.01306,0,1.44992,0,0,4.08059,0,0,0,0,5.54361,2.92209,0,0,0,0,3.08437,0,0,7.81148,7.89987,12.188,6.95962,1.40234,3.13003,2.57666,2.62598,8.55096,3.886,5.54039,12.1402,17.7688,20.7085,0,0,0,0,3.14159,0,0,0
6.76197,4.94262,9.12067,12.9718,14.5099,19.5595,18.5221,17.7576,11.6192,9.08647,11.4755,0,0,3.02915,3.00229,5.55928,12.3701,8.59299,9.77315,3.62618,0,3.39702,0,0,1.72111,0,0,5.25154,0,1.09802,0.195884,0,0,0,0,3.30813,0,1.17157,2.83737,0,0,4.90769,0.915259,4.69852,0,0,3.39277,0,0,7.03498,1.92749,1.82529,0,5.36394,13.1156,3.41264,0,3.61561,0,0,6.84411,7.61955,0,0,2.44058,12.4249,0,0,0.177941,2.45565,4.1966,9.71233,1.71479,0,1.19727,6.53739,14.9317,4.70748,0.91114,2.8633,0,0,7.45467,0,0,2.47786,12.4579,16.0123,0.486307,0,0.732089,0,0.723193,9.01018,3.3984,1.32154,6.63843,8.54724,6.01699,1.79414,0,2.01319,8.03631,9.27975,7.99581,0,0,5.05699,1.13131,0,9.1896,6.45747,9.32501,16.0012,16.7984,6.90493,0,0,3.73464,0.18882,0,0,0,0,0,3.14159,0,0,0
5.22216,3.03412,7.5517,9.28179,11.4744,14.1625,9.2584,8.91945,12.8656,7.34815,6.70566,0,0,2.25521,0,3.25373,7.76481,0.131552,0,6.63635,0,0,0.768933,0,0.556815,0,0,5.72739,0,0,4.44059,0,0,8.92347,7.21255,5.03187,0.738723,4.30675,9.47084,2.89082,2.37874,8.44703,5.04668,4.30116,11.5882,2.43978,0,1.49521,10.5143,16.6623,12.3145,12.0226,6.73404,0,0,10.8498,1.10899,0,0.0399833,9.73568,19.6343,16.5374,9.70134,4.95447,0,0,14.5637,7.09009,3.44496,6.41532,13.6254,21.4775,11.7887,2.59584,0,1.2461,3.24605,14.6637,7.68482,4.73805,7.93508,15.0225,20.9007,11.1011,1.36518,0,0,9.51658,10.3364,0.863963,0,1.26676,8.82583,11.8894,10.1421,7.31126,3.54952,6.35541,13.4821,10.4656,1.10398,0,1.49838,0,4.26341,0.287301,2.5314,0,0,8.253,14.9823,8.12653,5.26527,0,0,1.30229,0,0,0,0,7.46057,0,0,0,0,3.14159,0,0,0
6.88365,3.9746,7.47917,0,0,2.16328,4.71823,5.05654,3.35967,0.146431,5.08043,0.283631,0,1.23461,0.891526,0,3.86431,0,0,0,0,1.2237,1.24493,0,2.12072,0,4.21678,5.6834,0,0,2.45852,0.00270738,4.98411,8.63179,6.04292,0,0,0.130046,10.13,6.60572,5.07825,0,0,5.05318,3.31158,3.26914,4.06834,0.0258945,4.25198,12.4882,16.3715,7.29858,0,0,4.7089,0,0,5.12168,10.0255,12.4415,17.0043,21.167,13.8983,5.005,0,0,0,0,4.82245,2.98131,3.3165,9.65054,18.195,15.356,5.8714,0,0,2.71109,0,0,0,0,5.5903,12.0428,10.5484,1.76843,0,3.07714,4.38382,0,0.504751,0,0,7.31967,2.34578,3.1162,0,0,1.13174,11.2654,1.53896,0,0,8.65663,4.11868,0,0,5.63023,2.67131,6.6379,12.8247,3.91402,0,1.78427,10.2856,6.30559,0,0.25208,8.02003,12.6598,15.0943,0,0,0,0,3.14159,0,0,0
